City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
591,Srostki,RU,2021-06-07 04:27:29,52.4189,85.7022,65.35,66,7,6.58
592,Am Timan,TD,2021-06-07 04:27:30,11.0297,20.2827,80.69,61,92,4.03
593,Monte Patria,CL,2021-06-07 04:27:30,-30.6919,-70.9467,59.5,68,98,1.52
594,Dzhankoy,UA,2021-06-07 04:27:30,45.7167,34.4,59.56,80,67,9.6
595,Kargopol,RU,2021-06-07 04:27:31,61.5071,38.9456,51.1,65,45,10.63
596,Karratha,AU,2021-06-07 04:23:30,-20.7377,116.8463,82.27,32,26,18.66
597,Antigonish,CA,2021-06-07 04:27:31,45.6169,-61.9986,53.82,88,60,5.32
598,Gat,IL,2021-06-07 04:27:29,31.61,34.7642,72.39,100,0,2.1
599,West Bay,KY,2021-06-07 04:23:32,19.3667,-81.4167,82.99,82,15,3.0
600,Wanning,CN,2021-06-07 04:23:32,18.8003,110.3967,89.47,63,30,7.76
601,Pryyutivka,UA,2021-06-07 04:27:32,48.7209,33.0708,58.24,84,64,7.2
602,Miyako,JP,2021-06-07 04:27:32,39.6367,141.9525,75.34,52,70,2.26
603,Krasnoselkup,RU,2021-06-07 04:26:02,65.7,82.4667,38.57,63,95,11.48
604,George,ZA,2021-06-07 04:27:32,-33.963,22.4617,72.95,20,0,9.22
605,Funadhoo,MV,2021-06-07 04:27:32,6.15,73.2667,82.35,78,100,15.99
606,Izumo,JP,2021-06-07 04:27:33,35.3667,132.7667,87.75,39,75,9.42
607,Cockburn Town,TC,2021-06-07 04:26:41,21.4612,-71.1419,79.74,78,7,22.01
608,Takoradi,GH,2021-06-07 04:27:33,4.8845,-1.7554,78.67,86,38,8.75
609,Eyl,SO,2021-06-07 04:27:34,7.9803,49.8164,81.21,73,2,23.06
610,Basco,PH,2021-06-07 04:27:34,20.4487,121.9702,83.43,76,100,11.1
611,Mumbwa,ZM,2021-06-07 04:27:34,-14.9783,27.0619,50.25,81,34,7.47
612,Juan Lacaze,UY,2021-06-07 04:27:34,-34.4342,-57.4381,43.12,84,99,12.01
613,Yarim,YE,2021-06-07 04:27:35,14.298,44.3779,63.37,52,13,2.1
614,Gao,ML,2021-06-07 04:23:02,16.6362,1.637,85.89,39,5,13.09
615,Makubetsu,JP,2021-06-07 04:27:35,45.3714,141.8211,60.51,77,40,17.27
616,Hailey,US,2021-06-07 04:27:36,43.5196,-114.3153,60.66,42,1,4.61
617,Elverum,NO,2021-06-07 04:27:36,60.8819,11.5623,59.59,86,97,3.56
618,Marienburg,PL,2021-06-07 04:27:36,54.0359,19.0266,59.05,70,6,3.65
619,Porto Calvo,BR,2021-06-07 04:27:36,-9.045,-35.3983,72.75,91,40,3.49
620,Talaya,RU,2021-06-07 04:27:37,61.3833,152.75,58.96,48,100,7.43
621,Maragogi,BR,2021-06-07 04:27:37,-9.0122,-35.2225,74.35,86,43,4.94
622,Takhtamygda,RU,2021-06-07 04:27:37,54.1,123.5667,84.61,24,13,7.56
623,Russell,US,2021-06-07 04:23:14,32.3502,-85.1999,74.91,88,75,3.56
624,Vanavara,RU,2021-06-07 04:24:31,60.34,102.2797,39.43,94,100,4.03
625,Mangaratiba,BR,2021-06-07 04:27:36,-22.9597,-44.0406,72.03,80,54,4.21
626,Kurilsk,RU,2021-06-07 04:24:45,45.2333,147.8833,47.86,95,81,8.43
627,Jakar,BT,2021-06-07 04:27:38,27.5492,90.7525,62.42,89,99,3.0
628,Bara,NG,2021-06-07 04:27:38,10.3744,10.7288,76.8,80,24,6.82
629,Chivilcoy,AR,2021-06-07 04:27:39,-34.8957,-60.0167,48.94,64,93,7.0
630,Gazli,UZ,2021-06-07 04:27:39,40.1333,63.45,93.96,17,1,15.37
631,Harrisonburg,US,2021-06-07 04:27:39,38.4496,-78.8689,73.78,91,1,2.64
632,Senanga,ZM,2021-06-07 04:27:39,-16.1167,23.2667,47.93,76,43,5.08
633,Tumaco,CO,2021-06-07 04:27:40,1.7986,-78.8156,75.49,95,100,12.8
634,Prince Rupert,CA,2021-06-07 04:27:40,54.3161,-130.3201,50.09,81,1,4.61
635,Avera,US,2021-06-07 04:27:40,33.194,-82.5271,73.27,94,100,7.05
636,Krasnyy Chikoy,RU,2021-06-07 04:27:41,50.3643,108.7512,37.63,100,100,2.21
637,Tutoia,BR,2021-06-07 04:27:41,-2.7619,-42.2744,78.37,83,20,3.91
638,Mamallapuram,IN,2021-06-07 04:27:41,12.6264,80.1722,91.45,60,82,11.5
639,Lerik,AZ,2021-06-07 04:27:42,38.7726,48.4128,61.52,81,91,2.44
640,Grand-Santi,GF,2021-06-07 04:27:42,4.25,-54.3833,71.53,99,100,2.08
641,Rajpura,IN,2021-06-07 04:27:42,30.4831,76.595,99.66,22,1,1.72
642,Nsukka,NG,2021-06-07 04:27:43,6.8561,7.3927,69.84,97,99,1.01
643,Acarau,BR,2021-06-07 04:27:43,-2.8856,-40.12,76.44,86,9,7.7
644,Sabratah,LY,2021-06-07 04:27:43,32.7933,12.4885,75.49,53,85,4.03
645,Urambo,TZ,2021-06-07 04:27:44,-5.0667,32.05,60.53,76,20,4.23
646,Alyangula,AU,2021-06-07 04:27:44,-13.8483,136.4192,82.27,61,40,8.46
647,Te Anau,NZ,2021-06-07 04:27:13,-45.4167,167.7167,46.8,83,0,0.69
648,Mpika,ZM,2021-06-07 04:27:44,-11.8343,31.4529,47.25,94,24,6.17
649,Praia Da Vitoria,PT,2021-06-07 04:27:45,38.7333,-27.0667,63.75,88,40,5.84
650,Hambantota,LK,2021-06-07 04:23:45,6.1241,81.1185,85.37,68,98,16.67
651,Matagami,CA,2021-06-07 04:27:45,49.7502,-77.6328,73.51,68,1,12.28
652,Harper,LR,2021-06-07 04:27:45,4.375,-7.7169,78.49,85,100,7.47
653,Arawa,PG,2021-06-07 04:27:46,-6.2132,155.5367,86.04,69,23,4.45
654,Port Hedland,AU,2021-06-07 04:27:46,-20.3167,118.5667,87.85,19,46,16.11
655,Kelheim,DE,2021-06-07 04:27:46,48.9167,11.8667,61.95,98,95,2.15
656,Pinega,RU,2021-06-07 04:27:47,64.7001,43.3936,44.04,49,5,7.63
657,Krasnokamensk,RU,2021-06-07 04:27:47,50.0979,118.0369,79.84,23,0,12.12
658,Luocheng,CN,2021-06-07 04:27:47,29.3848,104.0286,76.41,66,100,4.65
659,Grand-Lahou,CI,2021-06-07 04:27:48,5.1367,-5.0242,78.42,88,37,7.36
660,Manadhoo,MV,2021-06-07 04:27:48,5.7667,73.3833,82.56,77,100,16.89
661,Khasan,RU,2021-06-07 04:27:48,42.4308,130.6434,63.09,71,32,5.77
662,Bichura,RU,2021-06-07 04:27:48,50.5881,107.6022,43.57,96,100,1.88
663,Buriti,BR,2021-06-07 04:27:49,-22.9302,-45.3881,63.18,78,76,1.01
664,Klyuchi,RU,2021-06-07 04:27:49,52.2667,79.1667,73.81,32,1,6.24
665,Matamoros,MX,2021-06-07 04:27:50,25.5333,-103.25,86.11,19,0,1.9
666,Zhangye,CN,2021-06-07 04:27:50,38.9342,100.4517,75.06,24,17,7.27
667,Bestobe,KZ,2021-06-07 04:27:50,52.4994,73.0975,71.56,30,0,4.47
668,Whitehorse,CA,2021-06-07 04:23:16,60.7161,-135.0538,56.17,47,75,8.05
669,Gushikawa,JP,2021-06-07 04:27:51,26.3544,127.8686,85.59,74,75,11.56
670,Harlingen,US,2021-06-07 04:27:51,26.1906,-97.6961,82.35,70,1,17.27
671,Udachnyy,RU,2021-06-07 04:27:51,66.4167,112.4,43.39,75,79,25.14
672,Elesbao Veloso,BR,2021-06-07 04:27:52,-6.2019,-42.1403,76.8,56,97,2.1
673,Bowen,AU,2021-06-07 04:27:52,-20.0167,148.2333,71.82,64,94,16.2
674,Levelland,US,2021-06-07 04:27:52,33.5873,-102.378,79.2,40,71,11.65
675,Riyadh,SA,2021-06-07 04:23:49,24.6877,46.7219,95.14,10,0,10.36
